DIRECTORIO;NRO_ENCUESTA;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;FEX_C;P1398S1;P1398S2;P1398S3;P1398S4;P1398S5;P1398S6;P1398S8;P1398S9;P1398S10;P1398S12;P1398S13;P1398S20;P1398S22;P1590S1;P1590S2;P1590S3;P1590S4;P1590S5;P520S1;P520S2;P520S3;P520S4;P520S8;P520S9;P520S5;P520S10;P520S6;P3103
695865;236;1;1;1;378.04473931;2;2;2;2;2;2;2;2;1;2;;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;4
695866;236;1;1;1;983.53175871;2;2;2;1;2;2;2;1;1;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
695869;236;1;1;1;510.92576231;1;2;2;2;2;1;2;2;1;1;;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2
695876;236;1;1;1;553.55602917;1;1;2;2;2;2;1;1;1;1;;2;2;1;1;2;2;2;1;1;1;2;2;2;2;1;2;5
695878;236;1;1;1;506.6647625;1;1;1;2;1;1;2;1;1;1;;2;2;1;1;2;2;2;1;1;2;2;2;2;2;2;2;5
695879;236;1;1;1;335.5016867;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
695882;236;1;1;1;353.94841932;1;1;2;1;2;2;2;2;1;1;;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;6
695883;236;1;1;1;399.70129944;2;2;2;2;1;2;2;2;1;1;;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
695885;236;1;1;1;394.16117023;2;2;2;2;2;2;2;2;1;1;;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
695886;236;1;1;1;380.90966665;1;1;1;1;1;1;1;1;1;1;;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
695891;236;1;1;1;734.81504343;1;2;2;2;1;2;1;2;1;1;;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
695896;236;1;1;1;429.99645222;1;1;1;1;2;2;2;2;1;1;;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
695900;236;1;1;1;384.72716033;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
695904;236;1;1;1;314.66601635;1;1;2;1;2;2;2;2;2;2;;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;4
695906;236;1;1;1;368.29873885;1;1;1;1;2;2;2;2;2;1;;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4
695907;236;1;1;1;467.52681793;1;2;1;1;1;2;1;1;1;1;;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;9
695908;236;1;1;1;477.33241534;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;
695910;236;1;1;1;442.84482333;1;2;2;2;2;2;2;2;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
695912;236;1;1;1;488.22831728;2;2;2;1;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
695913;236;1;1;1;629.61947404;2;1;2;1;1;2;1;1;1;1;;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
695914;236;1;1;1;709.1047887;2;2;2;2;2;2;2;2;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
695915;236;1;1;1;443.93483952;2;2;2;1;1;2;2;2;1;1;;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
695916;236;1;1;1;371.18767575;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;4
695921;236;1;1;1;581.48668889;2;2;2;2;2;2;2;2;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
695923;236;1;1;1;664.81131095;2;2;2;2;2;2;1;2;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
695930;236;1;1;1;297.50241545;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
695931;236;1;1;1;313.31709489;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
695932;236;1;1;1;250.62903846;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
695933;236;1;1;1;286.35584756;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
695934;236;1;1;1;286.35584756;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
695935;236;1;1;1;341.97969807;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
695936;236;1;1;1;223.66779114;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
695937;236;1;1;1;205.06012238;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
695938;236;1;1;1;243.14928054;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
695939;236;1;1;1;234.291148;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
695940;236;1;1;1;331.09179913;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
695941;236;1;1;1;285.58137598;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
695942;236;1;1;1;272.38030616;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
695943;236;1;1;1;272.17377844;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
695944;236;1;1;1;297.50241545;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
695945;236;1;1;1;242.39498743;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
695946;236;1;1;1;399.70129944;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
695947;236;1;1;1;409.57226983;1;2;2;2;1;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
695948;236;1;1;1;565.81720962;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
695949;236;1;1;1;200.89022119;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
695951;236;1;1;1;239.90149201;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
695952;236;1;1;1;222.94942355;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
695953;236;1;1;1;256.35035036;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
695954;236;1;1;1;243.14928054;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
695955;236;1;1;1;217.46300185;1;1;1;1;2;2;2;2;1;1;;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
695955;236;2;1;2;217.46300185;1;1;1;1;1;1;1;1;1;1;;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
695956;236;1;1;1;411.97465925;1;2;2;1;2;2;2;2;1;1;;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
695957;236;1;1;1;340.61717487;1;1;1;1;1;1;1;1;1;1;;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
695959;236;1;1;1;383.15445362;1;2;2;1;2;2;2;2;2;1;;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;
695963;236;1;1;1;371.47806749;1;1;1;1;1;1;1;1;1;1;;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
695964;236;1;1;1;217.46300185;1;1;2;1;1;2;2;2;1;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
695965;236;1;1;1;371.47806749;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
695967;236;1;1;1;289.80526271;1;1;1;1;1;2;1;1;1;1;;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;
695968;236;1;1;1;503.42870766;1;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
695970;236;1;1;1;547.03430344;2;2;2;2;2;2;2;2;2;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
695971;236;1;1;1;390.20360787;1;2;1;2;1;1;1;1;1;1;;1;2;1;1;2;2;1;2;2;2;2;2;2;2;2;2;
695973;236;1;1;1;429.09002229;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
695974;236;1;1;1;413.01324167;2;2;2;2;2;2;2;2;1;1;;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
695976;236;1;1;1;693.94378979;2;2;2;2;2;2;2;2;1;1;;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;5
695977;236;1;1;1;590.72923534;1;1;1;1;2;1;1;1;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696005;236;1;1;1;568.25287541;1;2;2;2;2;2;2;2;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696010;236;1;1;1;506.56100113;1;2;2;2;2;2;2;2;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696035;236;1;1;1;603.74189436;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696036;236;1;1;1;366.07991875;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696037;236;1;1;1;345.45324716;1;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696038;236;1;1;1;256.87284649;1;2;2;2;2;2;2;2;1;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696039;236;1;1;1;377.42456534;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696040;236;1;1;1;378.46352764;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696041;236;1;1;1;474.97180287;1;2;2;2;2;2;2;2;1;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696042;236;1;1;1;375.30723148;2;2;2;1;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696043;236;1;1;1;401.16656953;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696046;236;1;1;1;460.291605;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696047;236;1;1;1;404.66775449;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696048;236;1;1;1;223.66779114;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696049;236;1;1;1;341.97969807;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696050;236;1;1;1;223.66779114;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696051;236;1;1;1;477.80045547;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696052;236;1;1;1;297.182454;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696053;236;1;1;1;498.20042625;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696054;236;1;1;1;422.93650241;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696055;236;1;1;1;577.09074049;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696056;236;1;1;1;894.44902612;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696057;236;1;1;1;788.66293091;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696058;236;1;1;1;279.58473892;1;2;1;1;1;2;2;2;1;1;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696059;236;1;1;1;423.30724077;2;2;2;2;2;2;2;2;1;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696060;236;1;1;1;391.64636861;1;2;2;2;1;1;1;1;1;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
696062;236;1;1;1;341.97969807;2;2;2;1;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696064;236;1;1;1;297.182454;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696066;236;1;1;1;225.62036291;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696068;236;1;1;1;297.50241545;1;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696070;236;1;1;1;295.22988222;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696071;236;1;1;1;902.72539576;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696072;236;1;1;1;643.32509989;2;2;2;2;2;2;2;2;2;2;;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;
696074;236;1;1;1;1005.9396115;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696075;236;1;1;1;498.20042625;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696076;236;1;1;1;483.22549275;1;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696077;236;1;1;1;471.6574586;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696078;236;1;1;1;588.4409723;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696079;236;1;1;1;377.42456534;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696080;236;1;1;1;354.73527216;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696081;236;1;1;1;517.33093614;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696082;236;1;1;1;517.33093614;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696083;236;1;1;1;410.04150309;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696084;236;1;1;1;348.09588676;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696085;236;1;1;1;474.97180287;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696086;236;1;1;1;571.849945;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696087;236;1;1;1;826.39507914;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696103;236;1;1;1;872.52957001;2;2;2;2;2;2;2;2;1;2;;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;9
696104;236;1;1;1;1229.8653703;1;2;2;2;2;2;2;2;1;2;;2;2;2;2;2;2;2;1;1;2;2;2;2;2;1;2;9
696109;236;1;1;1;280.12462333;1;2;2;2;2;2;1;2;2;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696110;236;1;1;1;558.41892481;1;2;2;2;1;2;1;2;1;1;;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;7
696111;236;1;1;1;1052.8603497;1;2;2;2;1;2;2;2;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696113;236;1;1;1;1279.8450686;2;2;2;2;2;2;2;2;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696115;236;1;1;1;917.36765924;1;2;2;2;2;2;2;2;1;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;9
696116;236;1;1;1;1813.762717;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696117;236;1;1;1;1257.5600966;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696118;236;1;1;1;367.782996;1;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;
696119;236;1;1;1;129.00506148;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;1;2;2;2;9
696120;236;1;1;1;342.55904199;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;1;2;1
696121;236;1;1;1;342.55904199;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;1;2;2;2;9
696122;236;1;1;1;342.55904199;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;1;2;1
696123;236;1;1;1;342.55904199;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;1;2;2;2;9
696124;236;1;1;1;342.55904199;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;
696125;236;1;1;1;342.55904199;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;1;2;2;2;9
696126;236;1;1;1;203.93393522;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;1;2;1
696127;236;1;1;1;164.5613673;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;
696128;236;1;1;1;112.78502909;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;
696129;236;1;1;1;634.56696001;1;1;2;2;2;2;2;2;1;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1
696130;236;1;1;1;1988.5579538;2;2;2;2;2;2;2;2;1;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696131;236;1;1;1;1640.0673158;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696132;236;1;1;1;634.56696001;1;2;2;2;2;2;2;2;1;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;9
696133;236;1;1;1;634.56696001;1;1;2;2;2;2;2;2;1;2;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;9
696134;236;1;1;1;780.36202621;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696135;236;1;1;1;634.56696001;1;2;2;2;2;2;2;2;1;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;9
696136;236;1;1;1;634.56696001;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696137;236;1;1;1;1988.5579538;2;2;2;2;2;2;2;2;1;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1
696138;236;1;1;1;634.56696001;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696141;236;1;1;1;600.84675223;1;1;2;2;1;1;1;2;1;1;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
696142;236;1;1;1;503.28493033;1;1;1;1;2;2;1;1;1;1;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
696143;236;1;1;1;673.78015575;1;2;2;2;1;2;1;2;1;1;2;2;1;2;1;;1;2;2;2;2;2;2;2;2;1;2;9
696148;236;1;1;1;1779.530665;1;2;2;2;1;2;2;2;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696148;236;2;1;2;1779.530665;2;2;2;2;1;2;2;2;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696151;236;1;1;1;924.53652915;1;1;1;2;1;2;1;2;1;1;;2;2;1;1;2;1;2;2;2;2;2;2;2;2;2;2;
696152;236;1;1;1;1646.8447334;1;2;1;2;1;2;2;2;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696153;236;1;1;1;551.27880584;1;2;2;2;2;2;1;2;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696154;236;1;1;1;808.64194868;1;2;2;2;1;1;1;2;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696155;236;1;1;1;685.14398288;2;2;2;1;2;2;2;2;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696156;236;1;1;1;1180.3286472;1;2;2;1;2;2;2;2;2;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696157;236;1;1;1;1368.365252;1;1;2;1;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696159;236;1;1;1;699.67544511;1;1;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
696160;236;1;1;1;812.36530459;2;2;2;2;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696161;236;1;1;1;1193.183225;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;
696164;236;1;1;1;1619.7133713;1;2;2;2;1;2;1;2;1;1;;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
696169;236;1;1;1;62.786443337;1;1;2;1;2;2;1;2;1;1;;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
696170;236;1;1;1;46.2104678;1;1;2;1;2;2;1;2;1;1;;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
696171;236;1;1;1;53.101277103;1;2;1;2;2;2;2;2;1;1;;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;5
696172;236;1;1;1;49.020788248;1;2;2;2;2;2;1;1;1;1;;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
696173;236;1;1;1;54.201993524;1;2;2;1;2;2;1;2;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696174;236;1;1;1;67.257475371;1;1;1;2;2;2;1;1;1;1;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696175;236;1;1;1;58.60615088;2;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696176;236;1;1;1;41.690466817;1;2;2;1;2;2;1;2;1;1;;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
696177;236;1;1;1;37.252329692;1;1;2;1;2;2;1;1;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696178;236;1;1;1;44.694816411;1;2;2;2;2;2;2;2;2;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696179;236;1;1;1;39.637746041;1;1;1;1;2;2;1;2;2;1;;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;
696180;236;1;1;1;60.491309466;1;2;2;2;2;2;1;2;2;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696181;236;1;1;1;71.1401165;1;2;2;1;2;2;1;1;1;1;;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;4
696182;236;1;1;1;55.331201722;1;2;2;2;2;2;2;2;1;1;;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;5
696183;236;1;1;1;46.589777239;1;2;2;1;2;2;1;2;1;1;;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
696184;236;1;1;1;43.971200659;1;2;2;1;2;2;1;2;1;1;;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
696185;236;1;1;1;38.517567802;1;1;2;1;2;2;1;1;1;1;;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
696186;236;1;1;1;68.171153692;1;1;1;1;2;2;1;2;1;1;;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
696187;236;1;1;1;70.635576667;1;2;2;2;2;2;1;2;1;1;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
696188;236;1;1;1;107.87228412;1;1;2;1;2;2;1;2;1;1;;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
696189;236;1;1;1;52.696382592;1;2;1;2;2;2;1;1;1;1;;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2
696190;236;1;1;1;56.167584385;1;1;1;1;2;2;1;2;1;1;;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
696191;236;1;1;1;39.066124056;1;2;2;1;2;2;2;2;1;1;;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
696193;236;1;1;1;80.960634831;1;1;1;1;2;2;1;2;1;1;;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;9
696194;236;1;1;1;25.985485012;1;1;2;1;2;2;1;1;1;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
696195;236;1;1;1;68.204374709;1;1;1;1;2;2;2;2;1;1;;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
696196;236;1;1;1;50.281668463;1;2;2;2;2;2;1;1;1;1;;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
696197;236;1;1;1;43.99511272;1;2;2;1;2;2;1;1;1;1;;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;9
696198;236;1;1;1;64.920783976;1;2;1;1;2;2;2;1;1;1;;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
696198;236;2;1;2;64.920783976;1;2;2;1;2;2;2;1;1;1;;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;
696199;236;1;1;1;50.466208703;1;1;2;1;2;2;1;1;1;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
696200;236;1;1;1;47.192274592;1;2;2;2;2;2;2;2;1;1;;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;7
696201;236;1;1;1;88.004764106;1;1;2;1;2;2;1;2;1;1;;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;4
696202;236;1;1;1;49.455362845;1;2;2;2;2;2;1;1;1;1;;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;
696203;236;1;1;1;29.993769724;2;2;2;2;2;2;2;2;2;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
